Temperature (°C),Pressure (kPa),Humidity (%),Mixing_Speed (rpm),Firing_Duration (min),Cooling_Rate (°C/min),Clay_Content (%),Water_Content (%),Kiln_Temperature (°C),Mold_Pressure (kN),Drying_Time (hours),Surface_Roughness (µm),Porosity (%),Density (g/cm³),Grain_Size (µm),Color_Intensity,Shrinkage (%),Flexural_Strength (MPa),Thermal_Conductivity (W/mK),Electrical_Resistance (Ohm),Hardness (HV),Wear_Resistance (mg),Cracking_Temperature (°C),Yield (%),EC-Messwert
442.6963674837269,925.0694322662957,74.74709381337566,18.34160144529895,45.43864998192374,35.66747929422762,89.52068376871993,25.583872105783307,744.9588793714419,107.17201133977605,21.475793607525823,5.326172664550231,12.123525181736483,0.8077296928481429,75.45683262092453,2.007119777772637,6.441583311663566,21.144800699654464,3.2749735217791462,11976.21318192512,1335.7909211098424,59.359245355404866,814.9227829733875,78.91712386073382,4.984421989290572
104.30434570490843,1074.2130836370955,58.68411180208791,372.719737092165,77.69871832134228,6.379015139778188,28.377590579872447,18.154114819931756,904.2841378642418,570.7783046689119,17.09264284309662,9.865152487929796,30.288740967844358,0.7116803752079834,20.356494524080748,15.285913918433202,4.919154567690162,16.06813732595557,1.8656702405130576,28509.51686938471,260.06039294213224,89.67654246264252,96.28049479397065,52.451138957025464,4.103968269896615
1178.8543402903276,224.0778043361047,39.785559904574164,484.7352166376844,155.79128266091644,40.853603547464,25.790282704493983,8.544379369503291,936.1005078942034,929.3759891275857,26.724618864668628,5.7161268946989985,13.998954683014208,2.308478799575811,37.408749711504676,32.367923640424365,8.508728772328336,50.7610378684455,2.4240973241508024,11483.682473920353,915.9300636624489,28.863055324025577,697.4858657071347,15.436271527420232,4.811401018548175
639.107319061903,103.64707364485382,33.660427819392055,67.20733846948713,11.407494685098193,49.49801161949726,32.235384497472296,40.493722292731746,356.4969166692694,681.5027222239293,36.490937274704955,5.956387406078443,23.57880942750792,1.2355227424418056,69.77365330859907,92.95291442478259,16.612388155754584,96.50269106665125,1.2429722348554473,73086.74752036443,1407.5106852315569,18.123306616566015,79.795520840133,74.11206492900591,5.744731131799119
1010.1945321099265,279.54475325257897,79.52673118598902,100.81366002387226,29.45806971582681,8.213289896549647,81.45747202313821,33.25986103481001,732.2915946767671,358.8304841235025,42.1056259590292,3.924451074226354,40.82997197357886,1.3174047257106554,75.38888588498152,46.26797856696064,6.027557483282841,74.76093801762511,5.027203900924792,23221.26951468173,1349.3618599118527,38.38912213732114,652.2634333367863,90.6472110964547,6.242379959139921
140.27764885003688,1879.6642472269502,62.770805307141785,167.45280732854306,25.068973079409705,39.7012594635148,62.00727559285135,26.673054598816076,1251.4496162713408,788.5972112245307,7.2803942271720565,3.1172206779554825,12.424456990723288,2.231838877718031,6.706486947155876,56.98896848713165,15.24917371481381,87.67656367617495,3.4208174871590744,82125.73046720128,165.94760543281083,84.64522917345182,152.9863947983789,39.72872905603673,7.972953657795536
179.90091281852852,458.502790465283,72.22525683930662,360.01826827303717,115.40657391935352,34.697422223355,54.27244433475962,12.589952945347637,483.9743909054872,181.59771680142566,43.60562694401416,5.833917947661204,20.042570838181994,1.3860174109323982,189.45666792236307,15.33514031160802,11.724596640335944,50.5888678884466,6.1145423543464785,1811.018382084051,1308.1858634162272,93.21182824836124,678.1598203070507,69.66508238768922,9.224993811772958
848.6863611760783,305.0780858285227,57.62883601668132,303.35752319142796,76.34352083442948,36.82221178123614,93.43670147690149,46.278425645338814,631.1751199657849,113.23804584075525,47.27237755019206,8.388980864459342,6.2331340601633425,2.762525647852117,173.97927241242564,51.88380571260721,11.825508714898586,39.90027038701302,0.5476163882203133,33519.724164590094,1204.280172897017,0.4632023004602859,400.19900602937304,39.81686935909433,5.373956029379229
1103.8267396953127,692.6919887319225,34.69532018962277,368.7506240548742,81.3992293601653,11.230241146999099,45.24395161326934,7.042851018989992,246.94178110871263,498.36777273947973,20.108421576218298,9.148459010681,18.119694955831655,1.7417650508341302,126.45285758390608,1.3094456588333636,13.270747440334212,17.803596686975144,9.610703174694551,14866.272775311296,621.9361855905356,8.534966807864386,1196.2491022151369,50.21950103312426,5.953850173200438
80.49177286611298,1499.9209407983556,20.990559309558577,449.0271447203569,36.92513528676129,9.534386033183328,3.654966784809488,23.603347255499962,790.777586567663,65.70863942835237,37.22532560136051,4.532888347480276,26.219513466379002,1.3222882408146845,80.1526121750652,55.96403313082179,3.10480491861425,18.19281304952711,8.617856210135173,94611.54621336327,559.9639744196294,27.074467314355378,772.7994518868189,40.87341710980964,0.2538635566034486
187.38311683942842,1431.9444576947951,65.89239419101514,13.547996251741745,39.9549891479309,11.55373982940357,67.18927435987284,0.9855268877182077,145.75201477840338,799.9160853731894,8.570143778608013,6.527461078518747,11.909139052336325,0.2983241782780355,48.634438199890816,72.22669318556592,17.113929362125717,83.02198645669915,3.9718352961845484,66808.51365706461,307.4764431237315,29.314773026101328,1075.6029822253438,1.3001923510736035,0.8550853085446808
249.4635061752328,53.06440774763943,18.143543508979732,291.5207804848461,75.85641910664962,44.63358555384874,81.7443561738441,17.0908675848938,363.1928068038095,379.6924081672669,28.334157240710773,2.6806364082287626,31.2074453924567,1.2282349565737212,110.40943617039605,43.61265291353167,5.889315190838353,94.84533069621567,7.636057941597608,14011.317576645255,1302.7019638468691,48.743119824951364,1073.4626722729097,79.98552559473153,4.252135044692334
26.963169984140876,537.3547187698922,54.16342146608669,316.73910991307366,46.41978337797641,6.967803703641207,83.4930236799299,49.22010903517761,735.9662552237602,171.6792858483035,13.07075167292971,0.18390676547466733,45.71494032802495,0.3532532486704234,115.30329510285071,27.4055220687206,11.083560050315867,65.14203883518643,8.297418037072017,20642.12717606032,16.493742987720715,13.688563006880727,1080.0223702177261,87.38900775625153,5.974131021703083
720.6202325203841,1330.0733490925109,17.53712786234496,457.2059729624799,75.37869448057316,19.156926412474874,51.89177052828376,2.3482983387527523,232.79671625851117,738.0336164263705,3.9743360604060705,6.031521094663882,12.267455484066048,1.1678868421259296,57.738747354139974,35.567271646494916,14.380918103684909,29.7121715623175,5.664046402968972,47605.04021990997,995.5067480439723,93.6829739324758,879.0865166523004,21.494037859075675,0.3118313506128467
314.7168531597901,1190.1558614005096,5.1425813484250344,248.18312360061816,107.43171280504006,16.712194540848042,77.09122037458219,5.32991265668859,105.19289443013227,728.1887562036034,23.783583177897526,6.88402396427736,21.74136693018731,0.7392060997173204,163.82046353483994,79.94158789689793,13.893929417088536,27.21451372299627,5.902306668690871,36097.38969400268,137.37310998995122,91.73135754622427,164.18235710275368,95.02373538208025,4.460057729579558
222.15951460634358,1083.8018947567164,87.29458358764083,366.1124432047806,145.18100661506094,32.93916833553587,69.22765645178525,42.459782578265965,349.53521240286034,489.4249636431405,10.618053207340907,9.87668007996647,47.202966984330665,0.1182804341055177,141.11503450313768,92.52483174156659,3.6115069025466706,56.79452305526295,9.154882975880419,3394.5978585798844,1046.1304008702598,29.734900737255078,1109.2754344518364,97.10582451653677,9.442664891134338
569.0570599889566,1724.0853019786268,84.45493985350704,159.55023662162782,149.2047853471219,1.850381735774631,59.6269878482053,11.500441864385152,168.79364008819033,76.95320162920916,33.42186124215071,3.3987496376806616,36.238338576438075,0.1960690223968271,63.05806756612207,53.949129237533725,15.814463296779271,31.875250293206992,6.2589137643700905,88597.77482361872,923.7947822734568,23.295947475363377,29.280937867845623,87.00988739009298,0.21269410850387138
1049.6420072210392,1057.874268054424,93.90676985128962,399.3916178868327,179.62813989600073,17.535590772585508,76.71882889311269,20.096545680462107,671.8258684254724,627.5054632183701,41.93650148094426,9.840834691992951,38.41367069322591,1.2533003465020012,84.27140045541404,73.75823015888915,4.775542915366047,11.047411313139467,3.546221576407765,28723.899165408173,444.46218068398514,23.360775104990992,50.511827563634256,1.787393473341381,9.877223897360315
513.3277604830348,768.6532943193633,67.96472826930699,109.12694393253209,170.99301311104057,39.3172507207776,8.94110023122595,20.87903878924642,1230.7656305870305,944.7320222914103,22.435272539993747,6.134113892107077,8.35169730460376,2.9735058784109296,46.33434027668868,94.27317741351257,12.99293297984737,60.773679487885914,5.126885110165086,23066.981171775868,264.7920480082624,22.048620907017536,223.72591457310543,77.95844735667534,3.501252591667301
69.41121187607564,1938.2052602816227,88.37858849634257,463.8761415976065,179.08340807635835,8.694762460974365,39.62420189026587,37.911923785204564,974.4288652753091,153.89590633985506,39.15998999954965,2.2444057183666066,11.190880741131155,1.6109232686802408,118.58798696834063,58.00862078378112,1.8297367479550974,87.74608626303804,2.6560004258870604,12951.492128280417,1333.1221198034657,95.56514982297534,1034.5531407185408,80.95160747248781,6.552419806390217
661.0288447309672,173.97351982282026,40.845321307069874,186.344258506157,46.755681076858714,36.17100568442925,49.58757350787708,4.052310795382397,308.25648272973586,683.258763659596,3.654281255534409,8.512069140487688,24.757326350698715,1.441759731979944,118.48155693190353,82.46809659251491,6.956184158043861,67.80161525590636,5.657319639957911,26702.827016942134,1317.944979532737,79.74260216069281,790.1422015901106,85.05817290942419,8.672942009598025
850.0355720580418,1674.026656727344,69.74714616692836,340.0703858801502,111.35004807873318,37.63583197788206,15.86051052930737,44.04353795994642,1220.5809388433247,29.247283034559146,39.639204027108605,1.288698674734452,16.755942712957093,2.2305247688748233,32.15197920966164,81.79670241190622,16.64268355915484,50.746773376083624,0.0638587171683358,28703.813317491276,925.3903775636134,98.11861780274235,758.1762324200021,25.98035810641598,6.340057030996114
647.9824556590265,1559.6907903022873,10.698063882695841,380.513951251014,97.42798416169985,48.149600192949734,34.187216603868606,31.631094656697407,1304.8393477140244,102.50972799067925,44.98696738734965,6.878857223008134,3.391852955258595,0.9028907008404488,141.6344177290563,6.73506014687717,11.643409203525465,34.588305695295674,6.209155177674771,4574.203381251285,1307.3052092285643,97.3488969177397,1162.6534263428298,74.96518317429248,1.3008624013063197
909.9158351148271,49.17383291760302,2.2123551528997254,161.80510957477063,87.95577427283983,38.52037089038966,68.32953766065052,22.295135318837417,383.0773327943322,997.1245001577112,20.456702507326703,4.513870243296755,8.181191059583458,2.384428646249788,138.73644515629772,22.07696127887604,1.647620912316854,68.0499302074713,6.545112142811353,27325.952699820933,1426.2953433756156,15.105789178090024,518.8017612511223,94.36159201675989,4.197273169261223
766.2311371969026,795.1887959255886,27.421520234867003,491.9888239799141,73.68012113670774,44.70496018395672,22.995460589108617,10.655235201254165,43.587716038315904,651.6668253758851,17.689264498740535,8.64358249839637,23.66049533457786,2.904580283744165,37.10510314062423,86.86231679556109,15.531937055834835,77.0921844644052,8.447832281168877,76102.3990942999,939.3304824471231,13.124487768238758,39.0314153895023,92.08478478156869,6.166503145207381
955.8447491714115,963.0447030251001,11.730818896239448,62.59289610127522,123.40175170121485,21.515294744973133,20.052472670033673,24.579727337071844,89.89251190518772,581.9714019143988,12.911683412884688,7.975591006371881,15.518097946178688,1.3656604472454035,2.324107981620127,7.244688779455888,7.849871128133696,47.99388347171235,6.000205481193037,29166.257870930323,1042.4728291898139,86.01223971892045,935.8211866720197,3.9618825348357145,4.805069472578289
125.91621410180984,484.0900317250549,98.66625932671465,71.24777145075662,89.79986762124409,30.907786715905956,70.2464970544104,27.982434174345705,13.679186386857122,326.4613082439919,24.850158882466147,0.8786649914483335,17.53134656045904,0.0996093263740997,15.715699431004149,39.69232762015961,2.654315080861207,56.75408482615582,6.894649691372657,80058.66991090828,300.22536636721514,16.748258225906977,125.4814084012803,63.64302495436367,7.064757264869011
37.903373790770445,1872.4244924873797,5.1971283651472415,270.64816765053524,127.63089350116495,43.54845618730428,71.40869321324278,40.08640415348959,475.2302695599285,814.8251137465122,3.845512626464407,8.948166560605276,27.37961880768681,2.451893309887481,90.46365690366002,64.35776951965249,10.528053218722263,73.15895217553319,0.8162998203058958,6035.20839905638,370.65485101521966,15.954468011318834,1046.140279910642,21.92139873580443,9.758652558191313
404.2749501253282,364.23583137739854,78.96985071424791,329.35388775043805,89.67522896156501,27.76817754688156,71.92017782722638,11.422737066564936,1394.8674824794386,974.7931621467832,31.21563294465297,1.9954245092914513,34.01141212156457,0.21659522693752753,6.130500441161213,25.76828885112137,9.252459134786326,86.82725054083805,7.271690697663081,74270.6521199981,638.2400016721131,34.59349925469629,445.2465155815232,98.76495637360578,0.4010919141248248
1040.4377953469382,1157.3508171447868,43.86154191895905,362.6288302075682,87.60040945644651,43.67116190408303,90.07018640112585,21.08604634367277,387.5589161290722,592.3503285933622,43.79344058960117,2.106621890056666,31.148329178174137,1.8946806602775617,146.6226044830562,13.15676851272598,14.31649929364177,90.9032520665641,1.7968310887024197,23754.332492387763,1457.0926410624593,18.097695270948975,1025.2621120434949,49.227785644803475,2.4723107440317706
1044.8998815270136,890.610510005331,51.48173539296902,179.61668469988285,106.73115325828694,8.176193629251138,39.10815366517607,48.470616116764376,361.3868057815786,656.7366645412922,15.609123082785354,7.734731256866007,6.543683035917491,2.909463135235634,90.75790827672785,23.605046334646396,1.4699349466002531,16.975790508754073,5.197739485560176,33700.31764312863,1243.3250488239141,43.08875236618059,298.4571271051559,61.714498660403,7.067772168854458
200.45028948113983,335.2384325766353,3.667142693354297,368.20100753282026,119.48481497192492,23.731543787490693,84.41704489691972,40.28350764750266,819.496110155453,868.2712805132586,9.880378081764876,1.1191961939772788,13.487480575849482,0.17126056826794456,106.2339056002064,93.66056922949615,0.7868708133701929,12.21099140100268,4.521990282834353,93387.50175279049,474.23415746512575,50.723480868839246,49.887430860470516,14.834320096208886,9.86630122958847
1158.1424357232547,9.879961868819231,95.18117854232389,319.5599689077502,156.225293013604,22.736992781692955,51.55960285792502,24.44232901284601,933.6099605645461,139.6512547563129,1.4387323138885417,3.079299415911909,35.23403813683233,0.6055603563688451,134.68648666498348,96.99120461072704,1.8780143157883677,67.26021182251263,4.437502193045711,86814.22543775053,265.7246841710789,69.26259522261645,1005.7383475777323,94.46142194740233,6.832480282896459
596.6097168101128,1235.6944804024276,86.89049844787182,285.30487331941487,5.469670745430635,46.54743477534889,68.95267510315611,33.82566928886233,301.94521335680406,658.8854702326572,18.905491471399607,6.512329770414921,5.3296515153995365,1.973535913809108,199.88274515413332,4.821203886055603,19.543483684426345,40.690796072287064,8.707534503372592,78238.54840582734,850.5243914800017,73.84492092513266,1054.2186735616174,40.4140321651033,3.270331615632387
801.1120626763017,1615.6918838825172,76.22851347766158,398.9068244293172,78.40499666632795,40.89171080875108,12.020905537060845,27.224454898042477,8.062124697370198,324.5858299002703,17.590153673827096,3.961726916092554,34.773360334493105,1.1656743038110373,89.73872452450613,23.754413087432745,7.465035832586802,22.726962726315147,0.7319592376844364,60344.859338137794,1002.3191978325244,61.94903460096145,556.1928525606868,37.978578017922985,8.633336495718252
622.8981421634617,958.363755259462,2.5642065806435688,170.6239138130782,68.43521138145427,19.941139044845023,58.017236922733225,26.680127336343922,851.0671299108225,764.8832615421283,39.02331545837249,7.181230762264944,47.77618479774674,0.05469774802908489,39.15559713670922,0.756287497814212,12.94949428309206,89.8030548949987,2.4348229657629927,92703.45447963066,90.40108543434128,93.44360268055144,421.9472246875613,10.142082844921651,4.858717591863257
308.13188126460955,569.7458039238456,30.728996492628657,401.5129489163317,97.04902980154581,15.565384957800182,61.03337833109184,35.80753371115968,381.67360102694727,413.5491015253515,5.850532480173483,1.8114934953468032,34.05589269824914,0.5443150430868808,105.03267673341203,70.90462617224327,2.1375384618948767,56.73122196289035,2.5656278370136376,96292.68752375798,725.3184700798871,80.59925497751581,660.2718505875141,4.341253285481916,6.3315137559402235
1141.6840106479883,1203.2236402926624,81.91888594267903,442.1032316742039,41.054358950807845,10.602241995411333,61.09809888509917,20.551423490335235,1175.8058240134085,900.0231233980112,16.96422620653047,2.3687055897448204,39.026275762193094,0.8244181066444083,164.5228637027357,42.37382536487628,13.350997985829409,9.553531383466819,6.23859324676573,45176.767873722914,879.9126947632111,16.801420774486342,884.2484939330185,86.27970775432286,2.1673980009077565
114.85746662419407,47.27717209267279,64.1971500443266,303.54701804439037,98.4055342885326,11.597354805798771,39.09059959055147,29.72381675930865,695.4736024028372,987.7855202148874,6.54910812272319,6.951445540475937,20.215938405214608,1.2845988447768444,143.51955313163523,69.24361513243696,19.825119874043764,12.839428945412523,1.0410964938416634,72433.88171287412,867.5803755096136,27.416066655980586,95.30324278678393,8.565824959643054,8.941908746641182
230.2407896624915,646.7431242310415,22.6656402226988,177.49815291596866,12.496291694296806,25.95298954541352,6.76125635922149,40.01782539111808,327.1969146746062,540.0119146045106,42.243796202949994,6.5087736904719415,26.647889327566766,0.9730012593461268,66.60038261163959,66.94869551981901,19.88278722442335,66.18391898493786,5.577834173700249,73065.0510239246,697.8084184255772,6.0142342600785215,674.7561790534918,95.76252845053801,1.7530294235765964
828.0058689847989,401.867377318113,53.582768447308126,48.33822482335981,81.06676852647333,37.80816644476231,34.757152423898205,33.2455862243609,1113.629945105621,927.1778194794526,11.26281992906177,3.993159158093081,7.620800666520871,2.9774505064751255,185.40019358485907,53.99571302805596,16.840665887528424,52.09579772720422,6.2358568800275975,8912.443211601661,1132.905630745212,12.771348363523483,991.2811563030341,78.20280876703859,7.087446977429765
